"","geo_entity_name","indicator_data_id","indicator_id","name","Measure","geo_type_name","geo_entity_id","year_description","data_valuemessage","lon","lat"
"1197","Greenwich Village - SoHo",130956,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",308,"2005-2007","13.4",-74.0029883,40.723301
"1198","Greenwich Village - SoHo",151408,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",308,"2009-2011","3.4",-74.0029883,40.723301
"1199","Greenwich Village - SoHo",134804,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",308,"2-Year Winter Average 2009-2010","5.7",-74.0029883,40.723301
"1200","Greenwich Village - SoHo",131052,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",308,"2005-2007","19.9",-74.0029883,40.723301
"1201","Greenwich Village - SoHo",130470,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",308,"2013","4.1",-74.0029883,40.723301
"1202","Greenwich Village - SoHo",131244,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",308,"2005-2007","11.6",-74.0029883,40.723301
"1203","Greenwich Village - SoHo",130422,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",308,"2013","32.9",-74.0029883,40.723301
"1204","Greenwich Village - SoHo",131004,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",308,"2005-2007","3.1",-74.0029883,40.723301
"1205","Greenwich Village - SoHo",131580,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",308,"2009-2011","41",-74.0029883,40.723301
"1206","Greenwich Village - SoHo",131580,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",308,"2009-2011","41",-74.0029883,40.723301
"1207","Greenwich Village - SoHo",151744,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",308,"2005","3.8",-74.0029883,40.723301
"1208","Greenwich Village - SoHo",130812,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",308,"2005-2007","25.6",-74.0029883,40.723301
"1209","Greenwich Village - SoHo",130908,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",308,"2005-2007","5.9",-74.0029883,40.723301
"1210","Greenwich Village - SoHo",130812,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",308,"2005-2007","25.6",-74.0029883,40.723301
"1211","Greenwich Village - SoHo",151696,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",308,"2005","43.5",-74.0029883,40.723301
"1212","Greenwich Village - SoHo",130956,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",308,"2005-2007","13.4",-74.0029883,40.723301
"1213","Greenwich Village - SoHo",131820,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",308,"Annual Average 2009-2010","23.8",-74.0029883,40.723301
"1214","Greenwich Village - SoHo",131292,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",308,"2005-2007","9.1",-74.0029883,40.723301
"1215","Greenwich Village - SoHo",151408,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",308,"2009-2011","3.4",-74.0029883,40.723301
"1216","High Bridge - Morrisania",131416,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2009-2011","249.3",-73.9288005,40.8422181
"1217","High Bridge - Morrisania",130360,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",106,"2005-2007","84.8",-73.9288005,40.8422181
"1218","High Bridge - Morrisania",131272,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",106,"2005-2007","124",-73.9288005,40.8422181
"1219","High Bridge - Morrisania",131752,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",106,"Annual Average 2009-2010","26.8",-73.9288005,40.8422181
"1220","High Bridge - Morrisania",130402,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",106,"2013","19.7",-73.9288005,40.8422181
"1221","High Bridge - Morrisania",131368,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",106,"2009-2011","130.1",-73.9288005,40.8422181
"1222","High Bridge - Morrisania",130888,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",106,"2005-2007","42.2",-73.9288005,40.8422181
"1223","High Bridge - Morrisania",131368,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",106,"2009-2011","130.1",-73.9288005,40.8422181
"1224","High Bridge - Morrisania",151628,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",106,"2005","36.1",-73.9288005,40.8422181
"1225","High Bridge - Morrisania",130450,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",106,"2013","2.4",-73.9288005,40.8422181
"1226","High Bridge - Morrisania",131272,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",106,"2005-2007","124",-73.9288005,40.8422181
"1227","High Bridge - Morrisania",131512,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",106,"2009-2011","27.6",-73.9288005,40.8422181
"1228","High Bridge - Morrisania",131800,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",106,"Annual Average 2009-2010","26.3",-73.9288005,40.8422181
"1229","High Bridge - Morrisania",131608,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",106,"Annual Average 2009-2010","11.7",-73.9288005,40.8422181
"1230","High Bridge - Morrisania",131416,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2009-2011","249.3",-73.9288005,40.8422181
"1231","High Bridge - Morrisania",151436,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2009-2011","202",-73.9288005,40.8422181
"1232","High Bridge - Morrisania",130360,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",106,"2005-2007","84.8",-73.9288005,40.8422181
"1233","High Bridge - Morrisania",151436,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2009-2011","202",-73.9288005,40.8422181
"1234","High Bridge - Morrisania",151484,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",106,"2009-2011","113.1",-73.9288005,40.8422181
"1235","High Bridge - Morrisania",151676,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",106,"2005","33",-73.9288005,40.8422181
"1236","High Bridge - Morrisania",130888,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",106,"2005-2007","42.2",-73.9288005,40.8422181
"1237","High Bridge - Morrisania",151724,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",106,"2005","2.8",-73.9288005,40.8422181
"1238","High Bridge - Morrisania",131656,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",106,"Annual Average 2009-2010","1.5",-73.9288005,40.8422181
"1239","High Bridge - Morrisania",130498,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",106,"2013","78",-73.9288005,40.8422181
"1240","High Bridge - Morrisania",134784,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",106,"2-Year Winter Average 2009-2010","7.5",-73.9288005,40.8422181
"1241","High Bridge - Morrisania",131512,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",106,"2009-2011","27.6",-73.9288005,40.8422181
"1242","High Bridge - Morrisania",131464,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",106,"2009-2011","24.1",-73.9288005,40.8422181
"1243","High Bridge - Morrisania",151388,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",106,"2009-2011","2.8",-73.9288005,40.8422181
"1244","High Bridge - Morrisania",131704,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",106,"Annual Average 2009-2010","28.7",-73.9288005,40.8422181
"1245","High Bridge - Morrisania",131560,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",106,"2009-2011","55.8",-73.9288005,40.8422181
"1246","High Bridge - Morrisania",130792,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2005-2007","308",-73.9288005,40.8422181
"1247","High Bridge - Morrisania",131032,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2005-2007","171.2",-73.9288005,40.8422181
"1248","High Bridge - Morrisania",151388,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",106,"2009-2011","2.8",-73.9288005,40.8422181
"1249","High Bridge - Morrisania",130984,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",106,"2005-2007","2.8",-73.9288005,40.8422181
"1250","High Bridge - Morrisania",131128,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2005-2007","35.1",-73.9288005,40.8422181
"1251","High Bridge - Morrisania",130984,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",106,"2005-2007","2.8",-73.9288005,40.8422181
"1252","High Bridge - Morrisania",131560,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",106,"2009-2011","55.8",-73.9288005,40.8422181
"1253","High Bridge - Morrisania",131032,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2005-2007","171.2",-73.9288005,40.8422181
"1254","High Bridge - Morrisania",130936,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",106,"2005-2007","39",-73.9288005,40.8422181
"1255","High Bridge - Morrisania",131128,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2005-2007","35.1",-73.9288005,40.8422181
"1256","High Bridge - Morrisania",130792,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2005-2007","308",-73.9288005,40.8422181
"1257","High Bridge - Morrisania",131464,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",106,"2009-2011","24.1",-73.9288005,40.8422181
"1258","High Bridge - Morrisania",151580,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",106,"2009-2011","16.4",-73.9288005,40.8422181
"1259","High Bridge - Morrisania",130738,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",106,"2005","3.6",-73.9288005,40.8422181
"1260","High Bridge - Morrisania",151580,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",106,"2009-2011","16.4",-73.9288005,40.8422181
"1261","High Bridge - Morrisania",131224,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",106,"2005-2007","193.7",-73.9288005,40.8422181
"1262","High Bridge - Morrisania",131320,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",106,"2005-2007","18.5",-73.9288005,40.8422181
"1263","High Bridge - Morrisania",131224,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",106,"2005-2007","193.7",-73.9288005,40.8422181
"1264","High Bridge - Morrisania",131320,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",106,"2005-2007","18.5",-73.9288005,40.8422181
"1265","High Bridge - Morrisania",130690,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",106,"2005","3",-73.9288005,40.8422181
"1266","High Bridge - Morrisania",151532,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2009-2011","38.2",-73.9288005,40.8422181
"1267","High Bridge - Morrisania",151532,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",106,"2009-2011","38.2",-73.9288005,40.8422181
"1268","High Bridge - Morrisania",151484,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",106,"2009-2011","113.1",-73.9288005,40.8422181
"1269","High Bridge - Morrisania",130936,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",106,"2005-2007","39",-73.9288005,40.8422181
"1270","Highbridge",154457,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",204," Concourse Village","2005",-73.9304396,40.842336
"1271","Highbridge",154575,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",204," Concourse Village","2005",-73.9304396,40.842336
"1272","Highbridge",154516,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",204," Concourse Village","2005",-73.9304396,40.842336
"1273","Hunts Point",154455,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",202," Longwood","2005",-73.8801301,40.8120246
"1274","Hunts Point",154573,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",202," Longwood","2005",-73.8801301,40.8120246
"1275","Hunts Point",154514,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",202," Longwood","2005",-73.8801301,40.8120246
"1276","Hunts Point - Mott Haven",131369,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",107,"2009-2011","138.1",-73.9228881,40.8091068
"1277","Hunts Point - Mott Haven",130793,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2005-2007","278.6",-73.9228881,40.8091068
"1278","Hunts Point - Mott Haven",130889,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",107,"2005-2007","41",-73.9228881,40.8091068
"1279","Hunts Point - Mott Haven",131129,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2005-2007","35.9",-73.9228881,40.8091068
"1280","Hunts Point - Mott Haven",134785,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",107,"2-Year Winter Average 2009-2010","4.8",-73.9228881,40.8091068
"1281","Hunts Point - Mott Haven",131369,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",107,"2009-2011","138.1",-73.9228881,40.8091068
"1282","Hunts Point - Mott Haven",151485,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",107,"2009-2011","119.1",-73.9228881,40.8091068
"1283","Hunts Point - Mott Haven",131129,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2005-2007","35.9",-73.9228881,40.8091068
"1284","Hunts Point - Mott Haven",151437,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2009-2011","206.3",-73.9228881,40.8091068
"1285","Hunts Point - Mott Haven",131321,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",107,"2005-2007","19.4",-73.9228881,40.8091068
"1286","Hunts Point - Mott Haven",131801,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",107,"Annual Average 2009-2010","27.7",-73.9228881,40.8091068
"1287","Hunts Point - Mott Haven",130451,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",107,"2013","0.4",-73.9228881,40.8091068
"1288","Hunts Point - Mott Haven",131225,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",107,"2005-2007","189.1",-73.9228881,40.8091068
"1289","Hunts Point - Mott Haven",151437,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2009-2011","206.3",-73.9228881,40.8091068
"1290","Hunts Point - Mott Haven",131465,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",107,"2009-2011","25",-73.9228881,40.8091068
"1291","Hunts Point - Mott Haven",151725,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",107,"2005","1.4",-73.9228881,40.8091068
"1292","Hunts Point - Mott Haven",130793,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2005-2007","278.6",-73.9228881,40.8091068
"1293","Hunts Point - Mott Haven",130985,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",107,"2005-2007","2.5",-73.9228881,40.8091068
"1294","Hunts Point - Mott Haven",131753,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",107,"Annual Average 2009-2010","25",-73.9228881,40.8091068
"1295","Hunts Point - Mott Haven",151389,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",107,"2009-2011","3.1",-73.9228881,40.8091068
"1296","Hunts Point - Mott Haven",151677,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",107,"2005","19.8",-73.9228881,40.8091068
"1297","Hunts Point - Mott Haven",131417,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2009-2011","251.3",-73.9228881,40.8091068
"1298","Hunts Point - Mott Haven",131225,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",107,"2005-2007","189.1",-73.9228881,40.8091068
"1299","Hunts Point - Mott Haven",130499,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",107,"2013","36.8",-73.9228881,40.8091068
"1300","Hunts Point - Mott Haven",131561,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",107,"2009-2011","58.8",-73.9228881,40.8091068
"1301","Hunts Point - Mott Haven",131561,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",107,"2009-2011","58.8",-73.9228881,40.8091068
"1302","Hunts Point - Mott Haven",131417,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2009-2011","251.3",-73.9228881,40.8091068
"1303","Hunts Point - Mott Haven",131321,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",107,"2005-2007","19.4",-73.9228881,40.8091068
"1304","Hunts Point - Mott Haven",130403,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",107,"2013","3.3",-73.9228881,40.8091068
"1305","Hunts Point - Mott Haven",151389,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",107,"2009-2011","3.1",-73.9228881,40.8091068
"1306","Hunts Point - Mott Haven",151629,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",107,"2005","21.3",-73.9228881,40.8091068
"1307","Hunts Point - Mott Haven",131609,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",107,"Annual Average 2009-2010","10.9",-73.9228881,40.8091068
"1308","Hunts Point - Mott Haven",151485,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",107,"2009-2011","119.1",-73.9228881,40.8091068
"1309","Hunts Point - Mott Haven",131465,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",107,"2009-2011","25",-73.9228881,40.8091068
"1310","Hunts Point - Mott Haven",131705,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",107,"Annual Average 2009-2010","26.7",-73.9228881,40.8091068
"1311","Hunts Point - Mott Haven",130691,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",107,"2005","2.8",-73.9228881,40.8091068
"1312","Hunts Point - Mott Haven",130889,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",107,"2005-2007","41",-73.9228881,40.8091068
"1313","Hunts Point - Mott Haven",131033,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2005-2007","169.4",-73.9228881,40.8091068
"1314","Hunts Point - Mott Haven",130361,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",107,"2005-2007","71",-73.9228881,40.8091068
"1315","Hunts Point - Mott Haven",130985,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",107,"2005-2007","2.5",-73.9228881,40.8091068
"1316","Hunts Point - Mott Haven",130361,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",107,"2005-2007","71",-73.9228881,40.8091068
"1317","Hunts Point - Mott Haven",131273,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",107,"2005-2007","130.1",-73.9228881,40.8091068
"1318","Hunts Point - Mott Haven",151533,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2009-2011","43.6",-73.9228881,40.8091068
"1319","Hunts Point - Mott Haven",131513,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",107,"2009-2011","30.2",-73.9228881,40.8091068
"1320","Hunts Point - Mott Haven",131033,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2005-2007","169.4",-73.9228881,40.8091068
"1321","Hunts Point - Mott Haven",130937,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",107,"2005-2007","36.8",-73.9228881,40.8091068
"1322","Hunts Point - Mott Haven",131657,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",107,"Annual Average 2009-2010","1.4",-73.9228881,40.8091068
"1323","Hunts Point - Mott Haven",151533,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",107,"2009-2011","43.6",-73.9228881,40.8091068
"1324","Hunts Point - Mott Haven",151581,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",107,"2009-2011","16",-73.9228881,40.8091068
"1325","Hunts Point - Mott Haven",151581,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",107,"2009-2011","16",-73.9228881,40.8091068
"1326","Hunts Point - Mott Haven",130937,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",107,"2005-2007","36.8",-73.9228881,40.8091068
"1327","Hunts Point - Mott Haven",131273,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",107,"2005-2007","130.1",-73.9228881,40.8091068
"1328","Hunts Point - Mott Haven",131513,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",107,"2009-2011","30.2",-73.9228881,40.8091068
"1329","Hunts Point - Mott Haven",130739,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",107,"2005","3.5",-73.9228881,40.8091068
"1330","Jackson Heights",154545,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",403," North Corona","2005",-73.8830701,40.7556818
"1331","Jackson Heights",154604,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",403," North Corona","2005",-73.8830701,40.7556818
"1332","Jackson Heights",154486,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",403," North Corona","2005",-73.8830701,40.7556818
"1333","Jamaica",131494,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",408,"2009-2011","18.9",-77.297508,18.109581
"1334","Jamaica",131062,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2005-2007","103.9",-77.297508,18.109581
"1335","Jamaica",131590,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",408,"2009-2011","42.7",-77.297508,18.109581
"1336","Jamaica",151562,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2009-2011","28.3",-77.297508,18.109581
"1337","Jamaica",130528,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",408,"2013","13.2",-77.297508,18.109581
"1338","Jamaica",131302,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",408,"2005-2007","47.7",-77.297508,18.109581
"1339","Jamaica",131062,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2005-2007","103.9",-77.297508,18.109581
"1340","Jamaica",151706,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",408,"2005","18.6",-77.297508,18.109581
"1341","Jamaica",151418,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",408,"2009-2011","5.2",-77.297508,18.109581
"1342","Jamaica",130432,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",408,"2013","0.5",-77.297508,18.109581
"1343","Jamaica",131830,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",408,"Annual Average 2009-2010","27.8",-77.297508,18.109581
"1344","Jamaica",151466,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2009-2011","144.7",-77.297508,18.109581
"1345","Jamaica",151514,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",408,"2009-2011","54.1",-77.297508,18.109581
"1346","Jamaica",151418,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",408,"2009-2011","5.2",-77.297508,18.109581
"1347","Jamaica",151466,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",408,"2009-2011","144.7",-77.297508,18.109581
"1348","Jamaica",131494,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",408,"2009-2011","18.9",-77.297508,18.109581
"1349","Jamaica",151610,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",408,"2009-2011","7.5",-77.297508,18.109581
"1350","Jamaica",130768,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",408,"2005","2.4",-77.297508,18.109581
